Daewoo Matiz/$ 1 628/"https://im.mashina.kg/tachka/images//2/2/c/22c0043c7951c2cbb7cd7a410c6fe212_240x180.jpg"/2009 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 171 000 км
Volkswagen Sharan/$ 6 500//2003 г., 1.9 л., механика/минивэн, дизель/руль слева, 300 000 км
Ford Tourneo Courier/$ 1 800/"https://im.mashina.kg/tachka/images//3/1/d/31d20248af44940115aaf36e50f54280_240x180.jpg"/2014 г., 1.6 л., механика/минивэн, дизель/руль слева
Mazda Demio/$ 4 000/"https://im.mashina.kg/tachka/images//4/0/f/40fd0e6018ff1a470996c09fa421aaed_240x180.jpg"/2003 г., 1.5 л., автомат/хэтчбек 5 дв., бензин/руль справа
Mitsubishi Montero/$ 6 500/"https://im.mashina.kg/tachka/images//5/d/f/5dfac2944be5f64ed04e4b593288d1b8_240x180.jpg"/2001 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева
Mercedes-Benz S-класс/$ 5 900/"https://im.mashina.kg/tachka/images//6/b/5/6b561c4b84c5c61ce905537d2a228851_240x180.jpg"/1996 г., 5 л., автомат/седан, бензин/руль слева
Lexus RX/$ 14 000/"https://im.mashina.kg/tachka/images//1/7/2/17263efb023fbf3b2172caeb2c8c3122_240x180.jpg"/2006 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева
Lexus RX/$ 8 000/"https://im.mashina.kg/tachka/images//1/8/8/1887ce9fca41672f42caa697ed2ef5a0_240x180.jpg"/2000 г., 3 л., автомат/внедорожник 5 дв., бензин/руль слева, 181 000 км
Toyota Aygo/$ 4 200/"https://im.mashina.kg/tachka/images//2/4/7/2476a5e4b201e20919c301ec6f666def_240x180.jpg"/2009 г., 1 л., механика/хэтчбек 5 дв., бензин/руль слева, 220 000 км
Subaru Legacy/$ 5 800/"https://im.mashina.kg/tachka/images//9/9/f/99fd13c76f5c6f7262a89c72bf3cf416_240x180.jpg"/2004 г., 2 л., автомат/универсал, бензин/руль справа, 240 000 км
Mercedes-Benz S-класс/$ 4 800/"https://im.mashina.kg/tachka/images//f/3/0/f3060535adccdac1b44a6b3224511694_240x180.jpg"/2001 г., 4.3 л., автомат/седан, бензин/руль слева, 340 000 км
Toyota Sienna/$ 17 800/"https://im.mashina.kg/tachka/images//3/b/c/3bcce8211ff4b19db606ad99f8d69eaf_240x180.jpg"/2011 г., 3.5 л., автомат/минивэн, бензин/руль слева, 110 000 км
Mazda Demio/$ 4 600/"https://im.mashina.kg/tachka/images//f/5/4/f54c48d71cc10c6b04d9d910464bb9e1_240x180.jpg"/2004 г., 1.5 л., автомат/хэтчбек 5 дв., бензин/руль справа
Mercedes-Benz E-класс/$ 10 000/"https://im.mashina.kg/tachka/images//7/4/3/743925d9a226afdb28e6e160eb95f9cf_240x180.jpg"/2003 г., 5 л., автомат/седан, бензин/руль слева
Honda Jazz/$ 6 604/"https://im.mashina.kg/tachka/images//b/d/c/bdca32490f999d4b6977befb7298571d_240x180.jpg"/2007 г., 1.5 л., вариатор/хэтчбек 5 дв., бензин/руль слева, 166 000 км
Mitsubishi Space Wagon/$ 3 000/"https://im.mashina.kg/tachka/images//d/6/0/d60964f28f71e8f510ee2766a3ffb8c3_240x180.jpg"/1999 г., 2.4 л., автомат/минивэн, бензин/руль слева, 420 000 км
Chevrolet Aveo/$ 3 066/"https://im.mashina.kg/tachka/images//6/1/4/6146ad326f18a9a5d20722b4801e4d40_240x180.jpg"/2007 г., 1.2 л., механика/седан, бензин/руль слева, 200 000 км
Toyota Venza/$ 14 500/"https://im.mashina.kg/tachka/images//a/9/2/a92945d6614e823f550c2d56c70eab15_240x180.jpg"/2009 г., 2.7 л., автомат/внедорожник 5 дв., бензин/руль слева
Subaru Legacy/$ 3 999/"https://im.mashina.kg/tachka/images//9/c/3/9c392b31b7d8aec72601365c33f200e0_240x180.jpg"/2002 г., 3 л., автомат/седан, бензин/руль справа
Lexus LX/$ 90 000/"https://im.mashina.kg/tachka/images//2/1/9/2196aa17ae61b7e60f44824102a71f73_240x180.jpg"/2018 г., 5.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 83 000 км
Lexus RX/$ 13 800/"https://im.mashina.kg/tachka/images//c/d/6/cd6fb9f7ca4313d9dc73546fe58c7233_240x180.jpg"/2005 г., 3.3 л., вариатор/внедорожник 5 дв., гибрид/руль слева, 304 000 км
Mitsubishi Pajero/$ 8 500/"https://im.mashina.kg/tachka/images//a/e/b/aeb6c8934f25cdf4a086e25cbcfdaa22_240x180.jpg"/1995 г., 2.8 л., автомат/внедорожник 5 дв., дизель/руль справа, 236 000 км
Mazda 6/$ 3 774/"https://im.mashina.kg/tachka/images//f/b/c/fbc31f250e5d7b8c818a88ca982e7521_240x180.jpg"/2004 г., 2.3 л., механика/седан, бензин/руль слева, 250 000 км
Honda HR-V/$ 3 800/"https://im.mashina.kg/tachka/images//6/b/7/6b7c081ab9c80add9383de6eae551e6e_240x180.jpg"/1999 г., 1.6 л., вариатор/внедорожник 3 дв., бензин/руль слева
Mercedes-Benz C-класс/$ 7 600/"https://im.mashina.kg/tachka/images//6/7/a/67abddb565c44ec82413caa13798e6bd_240x180.jpg"/2009 г., 1.6 л., автомат/универсал, бензин/руль слева, 260 000 км
Mercedes-Benz E-класс/$ 6 000/"https://im.mashina.kg/tachka/images//9/2/3/9235296a570963ba4ae0474a1e41916e_240x180.jpg"/1999 г., 3.2 л., автомат/седан, бензин/руль слева, 250 000 км
Toyota Kluger/$ 8 200/"https://im.mashina.kg/tachka/images//2/6/7/26775def3f379332d8a2be812e6d332f_240x180.jpg"/2001 г., 2.4 л., автомат/внедорожник 5 дв., бензин/руль справа
Toyota Highlander/$ 18 900/"https://im.mashina.kg/tachka/images//3/f/b/3fbdfcdf8efbcfc428a3db18953988fc_240x180.jpg"/2012 г., 2.7 л., автомат/внедорожник 5 дв., бензин/руль слева
Toyota Camry/$ 22 800/"https://im.mashina.kg/tachka/images//7/e/8/7e8b0d66e67f539483d2f7ca7a5f0ed6_240x180.jpg"/2018 г., 2.5 л., вариатор/седан, гибрид/руль слева, 95 500 км
Volkswagen Golf/$ 4 200/"https://im.mashina.kg/tachka/images//3/d/1/3d127ffcea25bfc053720a7377e380b8_240x180.jpg"/2003 г., 1.6 л., механика/хэтчбек 5 дв., бензин/руль слева, 330 000 км
Subaru Forester/$ 5 300/"https://im.mashina.kg/tachka/images//5/e/d/5ed8d4d6fb5e7375964e80ccf42a332b_240x180.jpg"/2001 г., 2 л., автомат/универсал, бензин/руль слева, 360 000 км
Suzuki Grand Vitara/$ 4 900/"https://im.mashina.kg/tachka/images//3/0/3/303fc8ab76bb7c7359e168532c99e755_240x180.jpg"/2001 г., 2.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 215 000 км
Mercedes-Benz G-класс/$ 60 000/"https://im.mashina.kg/tachka/images//4/d/b/4db8b215c2bb29bf8aa0d377d952e510_240x180.jpg"/2013 г., 5.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 113 000 км
Toyota Camry/$ 12 800/"https://im.mashina.kg/tachka/images//8/7/b/87b5f823a99c4aeb35f782037d8a4576_240x180.jpg"/2012 г., 2.5 л., автомат/седан, бензин/руль слева, 202 777 км
Hyundai Sonata/$ 15 000/"https://im.mashina.kg/tachka/images//3/7/c/37cf669bfc11be20fdf4f743c9cdc960_240x180.jpg"/2018 г., 2 л., автомат/седан, бензин/руль слева, 120 000 км
Nissan X-Trail/$ 4 900/"https://im.mashina.kg/tachka/images//e/3/1/e319961df9c44bcfce41611df4fb3b73_240x180.jpg"/2002 г., 2 л., механика/внедорожник 5 дв., бензин/руль слева, 176 000 км
Volkswagen Golf/$ 2 359//1993 г., 1.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 158 538 км
Toyota Land Cruiser/$ 26 000/"https://im.mashina.kg/tachka/images//7/a/8/7a8e00a11d1ffed312760581c6808cb3_240x180.jpg"/2007 г., 4.2 л., автомат/внедорожник 5 дв., дизель/руль слева
Mercedes-Benz E-класс/$ 5 661/"https://im.mashina.kg/tachka/images//3/5/3/353135ff0039286a58098a8af56f0b81_240x180.jpg"/1999 г., 3.2 л., автомат/седан, бензин/руль слева, 300 000 км
Honda Accord/$ 6 200/"https://im.mashina.kg/tachka/images//2/5/6/25652b20b52d8275da97d223b6116dcc_240x180.jpg"/2003 г., 2 л., автомат/седан, бензин/руль справа, 296 083 км
ВАЗ (Lada) 2105/$ 8 888/"https://im.mashina.kg/tachka/images//b/f/0/bf0ec4b86aa8188f67b56988b7ef0363_240x180.jpg"/1995 г., 1.5 л., механика/седан, бензин/руль слева, 50 000 км
Toyota Altezza/$ 8 000/"https://im.mashina.kg/tachka/images//6/4/6/646e3f3ae58081eeb724a652f9139094_240x180.jpg"/2003 г., 2 л., автомат/седан, бензин/руль справа, 150 000 км
Audi S4/$ 3 302/"https://im.mashina.kg/tachka/images//b/7/1/b7160e199f289fee605b6ad5c37e4ba6_240x180.jpg"/1997 г., 2.7 л., механика/седан, бензин/руль слева
Mazda Premacy/$ 3 800/"https://im.mashina.kg/tachka/images//0/b/2/0b23e9b230a817fcef59627351ee8d7a_240x180.jpg"/2000 г., 1.8 л., механика/минивэн, бензин/руль слева, 339 000 км
Toyota Land Cruiser Prado/$ 29 500/"https://im.mashina.kg/tachka/images//5/6/4/5647297bb82342c43ae06ca3e47c8609_240x180.jpg"/2011 г., 3 л., автомат/внедорожник 5 дв., дизель/руль слева, 150 000 км
Toyota Raum/$ 5 000/"https://im.mashina.kg/tachka/images//2/5/b/25b8e5247472f1912a433ded18f35595_240x180.jpg"/2004 г., 1.5 л., автомат/минивэн, бензин/руль справа, 130 000 км
Toyota Estima/$ 5 307/"https://im.mashina.kg/tachka/images//7/7/0/770248391e3f0ba9816de89a1ccea74a_240x180.jpg"/2001 г., 2.4 л., автомат/минивэн, бензин/руль справа
Honda CR-V/$ 9 600/"https://im.mashina.kg/tachka/images//1/8/d/18df0abd5ea96c79fc6a70ef7f4db2a2_240x180.jpg"/2006 г., 2 л., автомат/внедорожник 5 дв., бензин/руль слева, 180 000 км
ВАЗ (Lada) 2107/$ 1 533/"https://im.mashina.kg/tachka/images//2/5/1/2518691a3927abbbd6035068b975924e_240x180.jpg"/2005 г., 1.6 л., механика/седан, бензин/руль слева, 50 901 км
Toyota Mark II/$ 6 400/"https://im.mashina.kg/tachka/images//a/2/4/a24d23606ca3c72b8226a19668929fe4_240x180.jpg"/2000 г., 2.2 л., автомат/универсал, бензин/руль справа
Daewoo Damas/$ 2 359/"https://im.mashina.kg/tachka/images//1/e/5/1e5f9615a0b6cbc061b515c0b97a74e2_240x180.jpg"/2001 г., 0.8 л., механика/минивэн, бензин/руль слева
Toyota Mark X/$ 8 000/"https://im.mashina.kg/tachka/images//5/1/9/5196dfc6ebb8692a547753905db021e7_240x180.jpg"/2006 г., 3 л., автомат/седан, бензин/руль справа, 220 000 км
Daewoo Nexia/$ 1 179//2004 г., 1.5 л., механика/седан, бензин/руль слева, 219 479 км
ВАЗ (Lada) Priora/$ 2 477/"https://im.mashina.kg/tachka/images//f/2/b/f2b22aa69e69d72057f9313bd52b363b_240x180.jpg"/2008 г., 1.6 л., механика/седан, бензин/руль слева, 135 000 км
ВАЗ (Lada) 2107/$ 1 415//2011 г., 1.6 л., механика/седан, бензин/руль слева, 65 000 км
Chevrolet Evanda/$ 2 800/"https://im.mashina.kg/tachka/images//e/9/3/e938a532256fc43c21fe9d65239d7fb1_240x180.jpg"/2005 г., 2 л., автомат/седан, бензин/руль слева
Lexus GX/$ 16 500/"https://im.mashina.kg/tachka/images//e/2/9/e299655e556907c5b5d71476a3318280_240x180.jpg"/2003 г., 4.7 л., автомат/внедорожник 5 дв., бензин/руль слева
Mercedes-Benz W124/$ 2 400/"https://im.mashina.kg/tachka/images//0/f/8/0f832c27108dd1f0fd3e34d951c63142_240x180.jpg"/1986 г., 2.5 л., механика/седан, дизель/руль слева
Mercedes-Benz E-класс/$ 4 128/"https://im.mashina.kg/tachka/images//3/7/5/3751b0917f7eb145df71f05104aa0ba2_240x180.jpg"/1998 г., 3.2 л., автомат/седан, бензин/руль слева
Mercedes-Benz E-класс/$ 5 800/"https://im.mashina.kg/tachka/images//9/4/4/9447af5880ac19b7e99690d76a2f96ec_240x180.jpg"/1997 г., 3.2 л., автомат/седан, бензин/руль слева, 247 000 км
Mercedes-Benz W124/$ 4 500/"https://im.mashina.kg/tachka/images//e/2/7/e27f9999b4f98005d4bda281273838d2_240x180.jpg"/1985 г., 2.6 л., автомат/седан, бензин/руль слева
Honda Torneo/$ 4 717/"https://im.mashina.kg/tachka/images//f/3/6/f36df0dd6ac1123dea57739d9804cb3d_240x180.jpg"/2001 г., 1.8 л., автомат/седан, бензин/руль справа
BMW 7 Серия/$ 7 650/"https://im.mashina.kg/tachka/images//2/c/7/2c78917622f474543adc2265b6fa3b47_240x180.jpg"/2005 г., 4 л., автомат/седан, бензин/руль слева
BMW 5 Серия/$ 2 477/"https://im.mashina.kg/tachka/images//6/7/5/6758130fb84b41bf32791b22240f46a3_240x180.jpg"/1992 г., 2 л., механика/седан, бензин/руль слева
Honda Odyssey/$ 6 200/"https://im.mashina.kg/tachka/images//4/3/e/43ed1b58fe6fee5cccbbbdcb5b0a09bf_240x180.jpg"/2003 г., 2.3 л., автомат/минивэн, бензин/руль справа, 266 000 км
Toyota Estima/$ 8 500//2002 г., 3 л., автомат/минивэн, бензин/руль справа
Toyota Avensis/$ 3 892/"https://im.mashina.kg/tachka/images//b/6/8/b68602d51c8baedc7abb1166697be395_240x180.jpg"/2001 г., 2 л., механика/седан, бензин/руль слева
Mercedes-Benz E-класс/$ 7 500/"https://im.mashina.kg/tachka/images//6/c/5/6c5cda61fc8df03be03e34a914dfba64_240x180.jpg"/2003 г., 3.2 л., автомат/седан, бензин/руль слева
Volkswagen Passat/$ 1 179/"https://im.mashina.kg/tachka/images//9/1/b/91bbc2dbb2a572d133eb6c1ae35f2f2d_240x180.jpg"/1990 г., 1.8 л., механика/универсал, бензин/руль слева, 235 684 км
Nissan Cube/$ 4 500/"https://im.mashina.kg/tachka/images//0/3/b/03b56fbeddcc70dc0a3c2c21ab57bce6_240x180.jpg"/2003 г., 1.4 л., вариатор/хэтчбек 5 дв., бензин/руль справа, 230 000 км
Mercedes-Benz E-класс/$ 3 892/"https://im.mashina.kg/tachka/images//2/d/0/2d0338a347c776d0128898e3e9908c83_240x180.jpg"/1995 г., 3.2 л., автомат/универсал, бензин/руль слева, 336 500 км
Mitsubishi Lancer/$ 3 066/"https://im.mashina.kg/tachka/images//2/b/6/2b62e3f1c75dd4de64080b8da671cad5_240x180.jpg"/2006 г., 1.6 л., механика/седан, бензин/руль слева
ВАЗ (Lada) 2106/$ 1 651/"https://im.mashina.kg/tachka/images//2/4/0/240dd7914381062769dc7fef258c7162_240x180.jpg"/1996 г., 1.6 л., механика/седан, бензин/руль слева
Mercedes-Benz E-класс/$ 4 000/"https://im.mashina.kg/tachka/images//5/1/8/518211b90bae545139493d7a3dd0ef46_240x180.jpg"/1996 г., 2.3 л., автомат/седан, бензин/руль слева, 321 111 км
ВАЗ (Lada) 2115/$ 1 887/"https://im.mashina.kg/tachka/images//6/e/0/6e0ce0ac19d7efdfef7319a9ee153200_240x180.jpg"/2005 г., 1.5 л., механика/седан, бензин/руль слева
Subaru Legacy/$ 5 500/"https://im.mashina.kg/tachka/images//3/d/6/3d66245003122d67ca53d6833993298c_240x180.jpg"/2004 г., 2.5 л., автомат/седан, бензин/руль слева, 167 000 км
Toyota Estima/$ 6 500/"https://im.mashina.kg/tachka/images//6/8/9/689099f8c6477ad57bfe8ea2827d7700_240x180.jpg"/2001 г., 3 л., автомат/минивэн, бензин/руль справа, 300 000 км
Mercedes-Benz M-класс/$ 5 500/"https://im.mashina.kg/tachka/images//a/9/e/a9e608eb95b04db3df405db4ec205e94_240x180.jpg"/2000 г., 2.7 л., автомат/внедорожник 5 дв., дизель/руль слева
Daewoo Nubira/$ 1 600/"https://im.mashina.kg/tachka/images//9/9/b/99be71ded891f92efa0a535791738a15_240x180.jpg"/1999 г., 1.5 л., механика/седан, бензин/руль слева
ВАЗ (Lada) 21099/$ 1 710/"https://im.mashina.kg/tachka/images//7/2/c/72cff66fc448b7867a247e1a8fdf2f50_240x180.jpg"/2002 г., 1.5 л., механика/седан, бензин/руль слева, 140 000 км
Honda Fit/$ 7 777/"https://im.mashina.kg/tachka/images//b/9/a/b9a9f12e959055b4b201c23b2bc6827c_240x180.jpg"/2010 г., 1.5 л., вариатор/хэтчбек 5 дв., бензин/руль слева, 89 000 км
Mazda 626/$ 790/"https://im.mashina.kg/tachka/images//b/4/9/b49a4962286c76917b91ae8c529b58fb_240x180.jpg"/1989 г., 2 л., механика/хэтчбек 5 дв., бензин/руль слева, 400 000 км
Mercedes-Benz E-класс/$ 1 828/"https://im.mashina.kg/tachka/images//f/0/e/f0e73bfc35ea46cb205d8022cedcbe1e_240x180.jpg"/1996 г., 2.9 л., механика/седан, дизель/руль слева
Toyota Camry/$ 21 500/"https://im.mashina.kg/tachka/images//2/d/9/2d9401e1172d3f68e6d75fc55c0946c0_240x180.jpg"/2018 г., 2.5 л., автомат/седан, бензин/руль слева
Honda CR-V/$ 10 800/"https://im.mashina.kg/tachka/images//d/1/a/d1ac22e10372aeec24ece86bab0e083d_240x180.jpg"/2008 г., 2 л., автомат/внедорожник 5 дв., бензин/руль слева
Porsche Cayenne/$ 9 200/"https://im.mashina.kg/tachka/images//2/b/e/2be6ffc9fdce6706254514deff4bdfb5_240x180.jpg"/2004 г., 4.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 180 000 км
